"PMCID","sentence_id","top_section","CONSORT_Item","sentence_text","labels"
"PMC3028347","S144","Changes in insulin resistance and metabolic consequences of obesity.","['17a']","however  neither first-phase insulin secretion (p = 0.34) nor insulin sensitivity (p = 0.52) estimated from the hyperglycemic clamp study differed significantly between groups.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"PMC3028347","S145","Changes in insulin resistance and metabolic consequences of obesity.","['17a']","changes in other laboratory values commonly observed to improve with significant weight reduction did not differ significantly between the groups (table 3).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"PMC3028347","S146","Changes in insulin resistance and metabolic consequences of obesity.","['17a']","the prevalence of metabolic syndrome was not altered significantly by metformin treatment (p = 0.71).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"PMC3028347","S147","Changes in insulin resistance and metabolic consequences of obesity.","['17a']","table 3 changes in laboratory variables at conclusion of the randomized phase                        adverse events and adherence.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"PMC3028347","S148","Adverse events and adherence.","['19']","no serious or life-threatening adverse events were reported.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S149","Adverse events and adherence.","['19']","no subject developed abnormal ast or alt concentrations or acidosis.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S150","Adverse events and adherence.","['19']","serum vitamin b12 remained within the normal range (220–960 pg/ml) in all subjects throughout the 12-month study  but decreased in the metformin-treated group  compared with the increase observed in placebo-treated children during the randomized phase (−57 ± 58 vs. 173 ± 67 pg/ml  p < 0.001).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S151","Adverse events and adherence.","['19']","no metformin-associated difference in hemoglobin concentrations was observed (p = 0.53).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S152","Adverse events and adherence.","['19']","gastrointestinal complaints were significantly more prevalent among subjects treated with metformin.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S153","Adverse events and adherence.","['19']","more metformin- than placebo-treated subjects reported at least one episode of liquid or loose stools (41.5%  ci 30.1–55.9% vs. 17%  ci 7.6–30.8%  p = 0.01) and vomiting (41.5%  ci 29.1–55.9% vs. 21.3%  ci 10.7–32.7%  p = 0.05).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S154","Adverse events and adherence.","['19']","fatigue was also significantly more likely to be reported (p = 0.02) among metformin-treated (37.7%  ci 24.8–52.1%) than placebo-treated (14.9%  ci 6.2–28.3%) children.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S155","Adverse events and adherence.","['19']","one metformin-treated child lost interest in usual pleasurable activities that resolved with medication discontinuation  but this adverse event did not recur during a rechallenge.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S156","Adverse events and adherence.","['19']","reported metformin-associated symptomatology was most prevalent in the first month of treatment and then decreased such that no reported symptom was significantly different in prevalence between the two groups at the end of the placebo-controlled phase (fig. 3) or during the open-label phase.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S157","Adverse events and adherence.","['0']","fig. 3.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S158","Adverse events and adherence.","['19']","reports of symptoms during the placebo-controlled phase.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S159","Adverse events and adherence.","['0']","p < 0.05;   p < 0.01 for comparison of children randomized to metformin and placebo at each time point.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S160","Adverse events and adherence.","['0']","a: nausea.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S161","Adverse events and adherence.","['0']","b: vomiting.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S162","Adverse events and adherence.","['0']","c: loose or liquid stools.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S163","Adverse events and adherence.","['0']","d: fatigue.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S164","Adverse events and adherence.","['13b']","a total of nine metformin-treated children (17.0 vs. 2.1% placebo-treated  p = 0.03) were unable to take the highest dose (2 000 mg/day) and were prescribed doses ranging from 500 to 1 500 mg/day at conclusion of the randomized phase; however  only one subject discontinued the trial because of medication intolerance.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"PMC3028347","S165","Adverse events and adherence.","['0']","children for whom the full metformin dose could not be prescribed were younger (8.8 ± 1.9 vs. 10.3 ± 1.4 years  p = 0.01) but did not differ in bmi or fat mass from those who tolerated it.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S166","Adverse events and adherence.","['0']","adherence to the prescribed study medication regimen did not differ significantly among the groups during the randomized phase (93.2 ± 1.3 vs. 92.2 ± 2.3%).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S167","DISCUSSION","['0']","discussion","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S168","DISCUSSION","['0']","childhood-onset obesity presages the development of disorders that predispose to cardiovascular disease in later life (47 48).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S169","DISCUSSION","['0']","prevention of the complications of obesity  including type 2 diabetes  thus is a primary medical goal for weight-reduction therapy in children.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S170","DISCUSSION","['0']","on the basis of evidence suggesting that adolescents given metformin have salutary changes in adiposity and obesity-related comorbid conditions (27–33) and data from adults suggesting that metformin can delay the incidence of type 2 diabetes (22 23)  we tested the hypothesis that metformin could improve glucose homeostasis and decrease the weight and body fat gained by obese insulin-resistant 6- to 12-year-old children who participated in a low-intensity clinic-based weight-reduction program.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S171","DISCUSSION","['0']","metformin produced modest differences in bmi z that  as found for adolescents (33)  largely persisted during 1 year of treatment.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S172","DISCUSSION","['22']","compared with placebo treatment  metformin improved several other measures of body fatness  although consistent with some (33) but not all (29 39) studies  metformin did not significantly change intra-abdominal adipose tissue.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S173","DISCUSSION","['0']","as might be anticipated because of its major effect to suppress hepatic gluconeogenesis (14)  metformin improved fasting insulin  glucose  and the homa-ir index  measures of insulin sensitivity that appear principally to reflect hepatic sensitivity to insulin’s actions (49)  but metformin did not greatly alter whole-body (primarily muscle) insulin sensitivity.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S174","DISCUSSION","['0']","among young adult israeli army recruits  individuals with fasting glucose concentrations >86 mg/dl had monotonically increasing risks for developing diabetes during ∼6 years of follow-up (50).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S175","DISCUSSION","['0']","our subjects’ mean baseline plasma glucose was 92 mg/dl  decreasing slightly among metformin-treated children but increasing an additional 3.5 mg/dl in the placebo-treated group.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S176","DISCUSSION","['22']","the finding that metformin enabled study subjects to maintain fasting plasma glucose at a lower level suggests the possibility that metformin treatment might prevent or delay the onset of type 2 diabetes in children at high risk for this disorder.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S177","DISCUSSION","['0']","other aspects of the insulin resistance–related metabolic syndrome did not change significantly with metformin treatment.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S178","DISCUSSION","['22']","the limited weight change observed  perhaps combined with the worsening of whole-body insulin resistance that commonly occurs as children enter adolescence  may account for the failure to find greater improvements in metabolism as a result of metformin treatment in this and prior studies conducted among adolescents (33 35).","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S179","DISCUSSION","['0']","metformin therapy was associated with dose-limiting side effects in almost 17% of participants  particularly among younger subjects.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S180","DISCUSSION","['22', '20']","inability to tolerate 2 000 mg/day despite efforts made to reach the full dose may have limited the efficacy that could be observed.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S181","DISCUSSION","['0']","to some extent  the variability in the dose administered makes determination of metformin’s efficacy more difficult.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S182","DISCUSSION","['22']","our data suggest that a target total daily dose of 2 000 mg/day may not be achievable for all young children treated with metformin.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S183","DISCUSSION","['0']","other studies report good toleration of lower doses (39) but a similar side effect profile among adolescents treated with 2 000 mg/day extended-release metformin (33).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S184","DISCUSSION","['0']","in addition to nausea and loose stools  we also observed fatigue symptomatology previously reported among children given metformin.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S185","DISCUSSION","['0']","lastly  there was a relative diminution of serum vitamin b12 despite provision of a cyanocobalamin-containing multivitamin.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S186","DISCUSSION","['0']","b12 deficiency is unlikely to be reported among children treated with metformin because a long period of inadequate dietary b12 intake is required before clinical deficiency becomes manifest  but metformin has been reported to diminish serum b12 by 14–30% in adults  with the greatest effects observed among individuals treated with metformin for the longest time at the highest dosage (51).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S187","DISCUSSION","['0']","our data reinforce the importance of monitoring potential adverse events among patients treated chronically with metformin.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S188","DISCUSSION","['20']","although this study is among the largest randomized controlled trials to date of a pharmacotherapeutic agent conducted for amelioration of obesity among young children  a limitation of this study is that only 100 children were studied; thus  there may have been insufficient power to detect differences between placebo- and metformin-treated groups for some obesity-related comorbid conditions examined.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S189","DISCUSSION","['20']","the placebo-controlled interval was only 6 months in duration and the maximal treatment duration was 1 year; thus  the study did not explore the efficacy of metformin in the longer term  which is required for a chronic condition like obesity.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S190","DISCUSSION","['20', '21']","the study’s generalizability is also somewhat limited by the fact that only severely obese insulin-resistant children were enrolled; it remains unclear how efficacious metformin is among children who are less obese and insulin resistant.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S191","DISCUSSION","['0']","wilson et al. (33) have found quite similar results among adolescents who were not required to have insulin resistance.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S192","DISCUSSION","['20']","finally  because the weight loss intervention was intended to model to some extent what might be available in clinical practice  it consisted solely of monthly visits with a dietitian  and the magnitude of metformin-associated weight reduction that might occur among children treated with an intensified behavioral modification regimen is not established.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S193","DISCUSSION","['0']","strengths include the recruitment of children who were racially and ethnically diverse  the use of intensive assessments of body composition and insulin sensitivity  the careful determination of adverse events using structured reporting tools  and the excellent subject retention rate.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S194","DISCUSSION","['22']","we conclude that metformin treatment modestly reduces body weight and adiposity and improves measures of glucose homeostasis in obese insulin-resistant 6- to 12-year-old children.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S195","DISCUSSION","['22']","although the weight loss produced is small  metformin treatment may hold promise as a method to prevent or delay the appearance of impaired glucose homeostasis in children at high risk for the development of type 2 diabetes.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S196","Back matter","['0']","back matter","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S197","Back matter","['0']","clinical trial reg.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S198","Back matter","['0']","no.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S199","Back matter","['23']","nct00005669  clinicaltrials.gov.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S200","Back matter","['0']","the findings and conclusions in this report are those of the authors and do not necessarily represent those of the national institutes of health or the indian health service.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S201","Back matter","['0']","acknowledgments","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S202","Back matter","['25']","this study was supported by the intramural research program of the eunice kennedy shriver nichd  nih (grant z01-hd-000641)  and ncmhd  nih (both to j.a.y.)  and in part by niddk (j.k.).","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S203","Back matter","['25']","j.a.y. received a grant from obecure and has a material transfer agreement with roche for support of other obesity-medication treatment studies.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S204","Back matter","['0']","no other potential conflicts of interest relevant to this article were reported.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S205","Back matter","['0']","j.a.y.  j.k.  c.g.s.  j.r.m.  n.g.s.  j.c.r.  and k.a.c. provided study concept and design.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S206","Back matter","['0']","j.a.y.  j.k.  c.g.s.  j.r.d.  m.k.  n.g.s.  j.c.r.  s.m.b.  and k.a.c. acquired data.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S207","Back matter","['0']","j.a.y.  j.k.  c.g.s.  j.r.m.  m.k.  n.g.s.  j.c.r.  and k.a.c. provided analysis and interpretation of data.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S208","Back matter","['0']","j.a.y.  j.k.  and j.r.m. drafted the manuscript.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S209","Back matter","['0']","j.a.y.  j.k.  c.g.s.  j.r.m.  m.k.  n.g.s.  j.c.r.  s.m.b.  and k.a.c. critically revised the manuscript for important intellectual content.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3028347","S210","Back matter","['0']","j.a.y. provided statistical analysis.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
